"William Albert Ackman > Pershing Square Tontine Holdings, Ltd. > Relationship TreeRelationship Types: Board/Professional/Personal Relationships with Priors",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Ackman, William Albert",,,,,,,,,,,,,,
"Pershing Square Tontine Holdings, Ltd.",,,,,,,,,,,,,,
The Howard Hughes Corporation (NYSE:HHC),,,,,,,,,,,,,,
"Other Relationships: 3 Inside Board, 10 Outside Board, 88 Professional",,,,,,,,,,,,,,
,"Weinreb, David R.",,,,,,,,,,,,,
,"Daise, Keith ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Godine, Douglas M.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Hamm, Gregory F.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Houghton, Peter C.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Karre, Lyle",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Sadler, Jim",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Silverberg, Ari  - Harbour Equity Capital Corp.: Co-Founder and President",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"White, Mike ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Gianquitti, Mark  - Simon Property Group, Inc.: Manager",,,,,,,,,,,,,
,Marketing Professional (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Hrabe, Alison",,,,,,,,,,,,,
,Investment Professional (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Sparkman, LaDagea Phillips - Alter Asset Management, Inc: Senior Accountant",,,,,,,,,,,,,
,Other Professional (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Taylor, Jeff",,,,,,,,,,,,,
,Investment Professional (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Thiele, Kiley",,,,,,,,,,,,,
,Investment Professional (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Wilson, Andrew R. - Aries Capital, LLC: Former VP, VP - Aries Real Estate Fund and VP - Property Inquiries -...",,,,,,,,,,,,,
,Investment Professional (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
Canadian Pacific Railway Limited (TSX:CP),,,,,,,,,,,,,,
"Other Relationships: 5 Inside Board, 35 Outside Board, 66 Professional",,,,,,,,,,,,,,
,"Reardon, Andrew F.",,,,,,,,,,,,,
,Chairman of the Board,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Creel, Keith E.",,,,,,,,,,,,,
,Chief Executive Officer,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Courville, Isabelle  - Laurentian Bank of Canada: Former Chair of the Board",,,,,,,,,,,,,
,Chairman of Compensation Committee,,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"MacDonald, Ubavka Rebecca - Just Energy Group Inc.: Co-Founder & Former Executive Chair",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Paull, Matthew H.",,,,,,,,,,,,,
,Chairman of Finance Committee,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Peverett, Jane L. - B.C. Ferry Authority: Chairman",,,,,,,,,,,,,
,Chairman of Audit Committee,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Baird, John Russell",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Denham, Gillian H. - Software Platform Partners Corp.: Managing Director",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Monser, Edward L. - Air Products and Chemicals, Inc.: Independent Director",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Trafton, Gordon T.",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Cleghorn, John Edward",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Colter, Gary F. - CRS Inc.: President",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Haggis, Paul G. - Canadian Pacific Railway Company: Director",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Newall, James Malcom Edward",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Green, Frederic J.",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Harrison, E. Hunter - Dynegy Inc.: Former Interim President & CEO",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Ritchie, Robert John - GATX Corporation: Former Independent Director",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Harris, Edmond L. - CSX Corporation: Executive Vice President",,,,,,,,,,,,,
,Chief Operating Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Bachand, Stephen E. - Fairmont Hotels & Resorts, Inc.: Director",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Faithfull, Timothy W. - TransAlta Corporation: Former Independent Director",,,,,,,,,,,,,
,Chairman of Environmental/Health/Safety Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Fatt, William Robert - FRHI Holdings Limited: Chairman and Chief Executive Officer",,,,,,,,,,,,,
,Chairman of Finance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Hilal, Paul C. - Mantle Ridge LP: Founder and Chief Executive Officer",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Hoeg, Krystyna Theresa - Imperial Oil Limited: Independent Nonemployee Director",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Kelly, Richard C. - LSP Energy Limited Partnership: Principal Exec. Officer, President & Director - LPEnergy Inc",,,,,,,,,,,,,
,Chairman of Audit Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Manley, John Paul - Canadian Imperial Bank of Commerce: Independent Chairman of the Board",,,,,,,,,,,,,
,Chairman of Pension/Benefit Fund Investments Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Melman, Anthony Ronald - Acasta Capital Inc.: President and Chief Executive Officer",,,,,,,,,,,,,
,Chairman of Finance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Morgan, Linda J. - Covington & Burling LLP: Former Partner",,,,,,,,,,,,,
,Chairman of Environmental/Health/Safety Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Phelps, Michael E. J. - Vale Canada Limited: Former Special Advisor",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Phillips, Roger  - Evraz Inc. NA Canada: Former Chief Executive Officer, President and Director",,,,,,,,,,,,,
,Chairman of Audit Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Tobias, Stephen Craig - Norfolk Southern Corporation: Former Vice Chairman & COO",,,,,,,,,,,,,
,Chairman of Environmental/Health/Safety Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Wright, Michael W. - SUPERVALU Transportation, Inc.: Chairman Of The Board",,,,,,,,,,,,,
,Chairman of Audit Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"George, Richard L. - Suncor Energy Inc.: Former President & CEO",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Ingram, Tony L. - CSX Corporation: Former COO of CSX Transportation Inc and Executive VP of CSX...",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Lamarre, Jacques  - The Conference Board of Canada: Director",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Nininger, James R.",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Paquin, Madeleine M. - Logistec Corporation: President, CEO & Director",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Prentice, Peter Eric James - Canadian Imperial Bank of Commerce: Former Vice Chairman and Senior Executive Vice-President",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Raisbeck, David Wayne - Cargill NV: Vice Chairman",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Richardson, Hartley T. - Richardson International Limited: Chairman, CEO of James Richardson & Sons Ltd and  President of James...",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Weir, William - Balfour Beatty plc: Honorary President",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Velani, Nadeem S.",,,,,,,,,,,,,
,Chief Financial Officer,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Johnson, Robert Allen",,,,,,,,,,,,,
,Chief Operating Officer,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Redeker, Michael J.",,,,,,,,,,,,,
,Chief Information Officer,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Albiston, Maeghan ",,,,,,,,,,,,,
,Head of Investor Relations,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Ellis, Jeffrey J.",,,,,,,,,,,,,
,Chief Legal Officer,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Brooks, John Kenneth",,,,,,,,,,,,,
,Head of Marketing,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Heinz, Corey ",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"MacDonald, Stanley Scott",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Marquis, Tony ",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Pitz, Laird Joseph",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Redd, Mark A.",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Cedergren, Scott ",,,,,,,,,,,,,
,Assistant Secretary,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Demosky, Bart W. - Universal Rail Systems Ltd.: Chief Executive Officer",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Erceg, Mark J. - Tiffany & Co.: Executive VP & CFO",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Grassby, Brian W.",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Lambert, Michael Robert - Mark's Work Wearhouse Ltd.: President",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 6 Professional,,,,,,,,,,,,,
,"McQuade, Kathryn A. Bova - TransAlta Renewables Inc.: Independent Corporate Director",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Waites, Michael T. - Finning South America: Former CEO & President of Finning International Inc.",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Dodge, Edwin V.",,,,,,,,,,,,,
,Chief Operating Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Franczak, Michael J. - Transportation Technology Center, Inc.: Board Member",,,,,,,,,,,,,
,Chief Operating Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Borak, Allen",,,,,,,,,,,,,
,Chief Technology Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Bell, W. Paul",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Weiss, Janet ",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Fleming, Karen L. - NexOptic Technology Corp.: Former Independent Director",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Guthrie, Paul Anthony",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Clark, Paul",,,,,,,,,,,,,
,Head of Corporate Communications (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Foot, Raymond H.",,,,,,,,,,,,,
,Head of Sales (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Marsh, Timothy E.",,,,,,,,,,,,,
,Head of Sales (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"O’Hagan, Jane A. - The Descartes Systems Group Inc: Independent Director",,,,,,,,,,,,,
,Head of Marketing (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Szel, Marcella May",,,,,,,,,,,,,
,Head of Sales (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Derry, John E.",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Edwards, Peter J.",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Shields, Robert Andrew",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Campbell, Donald B.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"De Ciccio, Guido - Canadian Pacific Railway Company: Senior Vice President of Operations - Western Region",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Foot, Neal R. - Georgian Bay General Hospital: Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"McFarlane, Douglas Norman",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Wallace, Mark K. - CSX Corporation: Executive VP and Chief Sales & Marketing Officer",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Winter, Brock M. - Canadian Pacific Railway Company: Former Senior Vice President of Engineering and Mechanical",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Allison, Marlowe G. - Suncor Energy Inc.: Former Vice President and Treasurer",,,,,,,,,,,,,
,Treasurer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Barnhardt, Donald F.",,,,,,,,,,,,,
,Secretary (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Doolan, J. J.",,,,,,,,,,,,,
,Treasurer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Gantous, William D.",,,,,,,,,,,,,
,Treasurer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Horte, R. V.",,,,,,,,,,,,,
,Secretary (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Kampsen, Jeffrey David - Southwire Company, LLC: Senior Vice President of Finance",,,,,,,,,,,,,
,Controller (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Robinson, Tracy A. - TC Energy Corporation: Executive VP & President of Canadian Natural Gas Pipelines",,,,,,,,,,,,,
,Treasurer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Yaworsky, Darren Julian - Wajax Corporation: Former Senior VP of Finance & CFO",,,,,,,,,,,,,
,Treasurer (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Browning, Tommy",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Bullard, Coby  - C.R. England Inc.: Former President of C.R. England Intermodal",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Clements, James Dominic Luther",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Coyle, Jacqueline Annette",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Elford, Andrew ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Faure, Mathieu - Trimac Transportation Ltd.: Chief Executive Officer",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Foran, Mike ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Legg, Jonathan R.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Manconi, Anthony",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Meyer, Justin Dale",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Milloy, Bob",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Nettleton, Steven",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Sewell, Dan ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Stone, Eileen Pedante",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Wahba, Jonathan - Kriska Holdings Limited: Former Chief Operating Officer",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Wilson, Glen Donald",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Connolly, C. A.",,,,,,,,,,,,,
,Assistant Treasurer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Feigel, G. A.",,,,,,,,,,,,,
,Assistant Secretary (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
Ceridian Corporation,,,,,,,,,,,,,,
"Other Relationships: 4 Inside Board, 24 Outside Board, 48 Professional",,,,,,,,,,,,,,
,"Ossip, David D. - Ceridian HCM Holding Inc.: Chairman & CEO",,,,,,,,,,,,,
,Chairman of the Board,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Lewis, George Ralph",,,,,,,,,,,,,
,Chairman of Audit Committee,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Stinson, Alan Lynn",,,,,,,,,,,,,
,Chairman of Audit Committee,,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Bickett, Brent Bannister - Black Knight InfoServ, LLC: Executive Vice President and Director",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 8 Professional,,,,,,,,,,,,,
,"Foley, William Patrick - Black Knight, Inc.: Chairman",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Hagerty, Thomas M. - Thomas H. Lee Partners, L.P.: MD & Chief Investment Officer",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Harvey, Stuart Charles - WageWorks, Inc.: Former Executive Chairman",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Kennedy, Lee A.",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Oberg, Soren L. - Thomas H. Lee Partners, L.P.: Managing Director",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Trubeck, William L. - YRC Freight Inc.: Chief Financial Officer of YRC Worldwide and Interim Executive Vice...",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"White, Alan F.",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Marinello, Kathryn Vanstrom - Hertz Global Holdings, Inc.: Consultant",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Matthews, L. White - Capsule International LLC: Chairman",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Turner, Ronald L.",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Ewald, Robert H. - D-Wave Systems Inc.: President of D-Wave U.S",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Chabraja, Nicholas D. - General Dynamics Land Systems Inc.: Chairman and Chief Executive Officer",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"LeMay, Ronald T. - MachineryLink, Inc.: Chairman & CEO",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 7 Professional,,,,,,,,,,,,,
,"Ashner, Michael L. - Winthrop Management L.P.: Chairman and Chief Executive Officer",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Barfitt, John - Automatic Data Processing, Inc.: Former Vice President",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Cadogan, William J. - Mutual Capital Partners: Consultant and Chairman",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Einsmann, Harald  - Findus Sverige AB: Executive Director",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Hilal, Paul C. - Mantle Ridge LP: Founder and Chief Executive Officer",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Jaeckel, Scott L. - Foundation Holdings, Inc.: Co-President",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Levenson, Robert J. - Lenox Capital Group, LLC: Founder and Managing Member",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Porter, Michael E. - Initiative for a Competitive Inner City: Founder and Chairman of the Board",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Pratt, Gregory A. - Carpenter Technology Corporation: Independent Chairman",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Shapazian, Carole J. Uhrich - Baxter International Inc.: Former Independent Director",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Szafranski, Richard  - TOFFLER ASSOCIATES, Inc.: Former Partner",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Elliott, Paul D. - Ceridian HCM Holding Inc.: Former Chief Operating Officer",,,,,,,,,,,,,
,President,,,,,,,,,,,,,
